run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	79	Bhlhe23	0.02564102564102564	0.004662004662004662	0.02564102564102564	0.017482517482517484	1	16	21.0	34.0	6.0	8.0
1	52	Evx2	0.0196078431372549	0.0	0.0196078431372549	0.03490196078431372	2	10	17.0	36.0	10.0	7.0
1	52	Lhx9	0.0196078431372549	0.0027450980392156863	0.0196078431372549	0.0027450980392156863	0	13	26.0	36.0	6.0	8.0
1	52	Esrrg	0.058823529411764705	0.009411764705882352	0.058823529411764705	0.028235294117647056	0	13	19.0	10.0	1.0	3.0
1	52	Bhlhe23	0.0	0.0	0.0	0.0	4	5	52.0	52.0	5.0	5.0
1	34	Evx2	0.030303030303030304	0.0	0.030303030303030304	0.004734848484848485	2	6	14.0	25.0	6.0	5.0
1	34	Evx2	0.030303030303030304	0.0	0.030303030303030304	0.004734848484848485	2	6	14.0	25.0	6.0	5.0
2	465	Lhx9	0.17025862068965517	0.0023180904148357787	0.22198275862068964	0.01557030609964996	1	141	14.0	5.0	11.0	2.0
2	465	Evx2	0.08189655172413793	0.001196283607656215	0.15732758620689655	0.01272622328144783	2	138	30.0	18.0	23.0	29.0
2	465	Otp	0.16810344827586207	0.004426714828330975	0.25	0.028189468980412604	0	186	5.0	3.0	7.0	2.0
2	465	Lhx4	0.10775862068965517	0.004436024428390557	0.2025862068965517	0.01646402770536978	0	186	13.0	7.0	6.0	7.0
2	465	Esrrg	0.10775862068965517	0.00303492961942355	0.15301724137931033	0.02112813733522008	1	141	9.0	19.0	7.0	11.0
2	465	Bhlhe23	0.10129310344827586	0.001298689208311611	0.16810344827586207	0.015216541297385864	2	138	16.0	15.0	21.0	8.0
2	454	Lhx9	0.16335540838852097	0.00377034128426029	0.18984547461368653	0.014959268592861747	0	165	22.0	5.0	7.0	4.0
2	454	Evx2	0.07505518763796909	0.0018265643009240267	0.1368653421633554	0.01978452401883217	2	140	8.0	19.0	20.0	25.0
2	454	Otp	0.11258278145695365	0.002607982183672273	0.2052980132450331	0.018583094024106742	1	149	13.0	3.0	8.0	2.0
2	454	Lhx4	0.11258278145695365	0.002441930883588271	0.17218543046357615	0.020038484830725352	0	165	6.0	7.0	12.0	10.0
2	454	Esrrg	0.09271523178807947	0.002300298892340151	0.11920529801324503	0.01512531989294575	0	165	20.0	28.0	14.0	17.0
2	454	Bhlhe23	0.09713024282560706	0.0014163199124811972	0.141280353200883	0.01992615601008029	2	140	7.0	16.0	25.0	8.0
2	432	Lhx9	0.08816705336426914	0.00163492149139373	0.15777262180974477	0.016338423352938003	2	96	20.0	5.0	8.0	8.0
2	432	Evx2	0.0765661252900232	0.0017752117843846111	0.1345707656612529	0.026531052716775482	0	130	5.0	12.0	19.0	17.0
2	432	Otp	0.10672853828306264	0.0027842227378190253	0.18793503480278423	0.029995143797550316	2	96	4.0	2.0	2.0	2.0
