run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
3	320	Phox2a	0.05642633228840125	0.0017349815658208633	0.08150470219435736	0.03921452652747383	2	67	9.0	12.0	10.0	5.0
3	290	Kcnip3	0.06574394463667821	0.0027994040753556325	0.10034602076124567	0.028114186851211073	1	65	12.0	6.0	5.0	2.0
3	290	Isl1	0.03806228373702422	0.0019703960015378702	0.051903114186851215	0.016363898500576703	2	55	28.0	26.0	7.0	8.0
3	290	Shox2	0.08996539792387544	0.005646866589773165	0.13148788927335642	0.08819925028835064	0	68	1.0	2.0	1.0	2.0
3	290	Tlx3	0.05536332179930796	0.0014898116109188773	0.0726643598615917	0.012663398692810458	0	68	43.0	11.0	9.0	5.0
3	290	Six3	0.04152249134948097	0.0019583813917723953	0.06920415224913495	0.01384083044982699	2	55	39.0	14.0	8.0	4.0
3	290	Phox2a	0.04498269896193772	0.0013696655132641293	0.06574394463667821	0.038314590542099194	0	68	5.0	16.0	10.0	10.0
3	255	Kcnip3	0.03937007874015748	0.00032678721483925184	0.10236220472440945	0.03649123899038312	2	50	13.0	3.0	24.0	7.0
3	255	Isl1	0.047244094488188976	0.0022097040241511315	0.05511811023622047	0.022128162833400765	2	50	22.0	21.0	5.0	4.0
3	255	Shox2	0.09842519685039369	0.008792132208770348	0.1377952755905512	0.07004139304721298	0	73	1.0	2.0	2.0	2.0
3	255	Tlx3	0.051181102362204724	0.002629859014658741	0.07086614173228346	0.022205969313124397	0	73	21.0	10.0	10.0	7.0
3	255	Six3	0.047244094488188976	0.0020540910647038686	0.06692913385826771	0.014409760044816533	2	50	39.0	13.0	7.0	4.0
3	255	Phox2a	0.047244094488188976	0.003532414179452865	0.06299212598425197	0.04623261025178177	0	73	5.0	16.0	6.0	9.0
3	222	Kcnip3	0.07239819004524888	0.0052653229123817355	0.1085972850678733	0.05629370629370629	1	50	2.0	3.0	2.0	1.0
3	222	Isl1	0.04072398190045249	0.003064582476347182	0.0497737556561086	0.02104072398190045	2	48	15.0	20.0	5.0	4.0
3	222	Shox2	0.08597285067873305	0.005368161250514192	0.11764705882352942	0.05645824763471822	0	72	1.0	2.0	6.0	3.0
3	222	Tlx3	0.05882352941176471	0.005841217605923488	0.07692307692307693	0.029308926367749896	0	72	10.0	9.0	5.0	5.0
3	222	Six3	0.0497737556561086	0.0035170711641299875	0.07239819004524888	0.019148498560263266	2	48	19.0	11.0	4.0	2.0
3	222	Phox2a	0.05429864253393665	0.00730152200740436	0.06334841628959277	0.03634306869600987	0	72	7.0	13.0	4.0	6.0
3	172	Kcnip3	0.03508771929824561	0.000412796697626419	0.10526315789473684	0.04093567251461988	5	14	9.0	5.0	6.0	4.0
3	172	Isl1	0.029239766081871343	0.0004471964224286206	0.05263157894736842	0.027794977640178877	5	14	15.0	23.0	4.0	5.0
3	172	Shox2	0.08771929824561403	0.00196078431372549	0.11695906432748537	0.06281389748882009	0	55	6.0	2.0	12.0	2.0
3	172	Tlx3	0.06432748538011696	0.0046439628482972135	0.08187134502923976	0.041692466460268314	0	55	8.0	7.0	5.0	6.0
3	172	Six3	0.04093567251461988	0.0006879944960440316	0.05263157894736842	0.00956312349501204	5	14	37.0	23.0	3.0	1.0
