run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community
1	516	Atcay	0.07572815533980583	0.00031732839711382264	0.16504854368932037	0.014419553473612632	3
1	516	Sh2d3c	0.040776699029126215	0.0004155490914585773	0.06019417475728155	0.003966604963922783	3
1	516	Cpeb1	0.05631067961165048	0.0001699973555966907	0.12815533980582525	0.009485852442295342	3
1	516	St8sia3	0.06601941747572815	0.00018510823164972988	0.0912621359223301	0.0018057496883381813	2
1	516	Cntn2	0.0970873786407767	0.001390200596879604	0.09902912621359222	0.0023270749121680327	0
1	516	Onecut2	0.036893203883495145	0.00015488647954365153	0.062135922330097085	0.004484152468739375	2
1	516	Six3	0.0912621359223301	0.0011786483321370555	0.19805825242718444	0.02031279513429791	0
1	516	Cacnb4	0.10485436893203882	0.000528880661856371	0.15145631067961166	0.003365947640814476	2
1	516	Abcg2	0.08155339805825243	0.0009406520343016886	0.08155339805825243	0.0033735030788409957	0
1	516	Lin28b	0.062135922330097085	0.00128064674549507	0.08349514563106795	0.007290997695591402	0
1	516	Hecw1	0.07184466019417475	0.0005704355710022288	0.1145631067961165	0.014944656416455744	3
1	516	Oxct1	0.011650485436893204	7.555438026519587e-05	0.027184466019417475	0.002398851573419969	3
1	516	Mrpl21	0.007766990291262136	7.555438026519587e-06	0.009708737864077669	6.04435042121567e-05	0
1	516	Rexo2	0.07184466019417475	0.0017150844320199463	0.10097087378640776	0.008813418457935098	0
1	516	Lgi2	0.06019417475728155	0.0010917607948320804	0.06990291262135923	0.0025008499867779834	1
